Galactocentric Raidus,Cluster Metallicity,Number of Objects in the Cluster,Cluster Mass,Observational Core Radius,Observational Half-Light Radius,Central Surface Brightness Total,Binary Fraction,Half-Mass Relaxation Time,Total Luminosity of Cluster at 12 Gyrs,Central Velocity Dispersion 3d,Total V-band luminosity,Central surface brightness from King 62 fitting of cumulative luminosity profile from snap-2D.dat,Core radius obtained from King 62 fitting of snap-2D.dat,Half-light radius obtained from King 62 fitting,Total luminosity from snap-2D,Single Black Holes,Binary Black Holes,Black Hole Other Count,Mass of Most Massive Black Hole,Fallback Enabled,Central Velocity Dispersion,,
29.34767362,0.005,79152,29779.7281,2.61513605,8.15368223,37.5576931,0.258389,7160.61623,15255.1699,2.24083395,11038.4,97.06422268,2.349038252,8.81063,11038.4,1,0,0,10.4503843,1,1.18617,88.447,233.36
8.937809418,0.005,3446,2993.63204,0.386212376,1.32796666,44.6490586,0.511898,121.823541,3506.17339,1.82918275,3785.63,319.5535022,1.034931783,1.97556,3785.63,0,0,0,0,0,1.20445,500.05,614.35
8.937809418,0.005,74276,28668.7811,0.193314401,2.33440248,4111.53719,0.194706,1752.17717,25750.1025,3.62142952,15450.8,6292.980861,0.299788486,2.37466,15450.8,0,0,0,0,0,2.11592,6886.8,11069
8.937809418,0.005,74881,28765.3458,0.328507507,2.32215945,1722.50306,0.195911,1818.28117,13930.6919,3.1737375,10389,3139.577247,0.412760388,2.22211,10389,0,0,0,0,1,2.01993,4323.2,6161.3
8.937809418,0.005,81125,32499.1171,0.209351213,1.99477227,1469.00116,0.261165,2221.83051,15781.1887,3.98194492,11881.5,3886.940267,0.356296719,2.33283,11881.5,0,0,0,0,0,2.1493,6050.3,5976.4
8.937809418,0.005,82474,33296.4615,0.268530844,2.82256218,933.635654,0.271358,2195.09635,15668.4012,3.39135014,11641.6,1892.227207,0.552983712,2.62824,11641.6,0,0,0,0,1,2.02171,3241.5,4150.5
3.159992824,0.005,407,3588.91821,1.62500021,1.2802534,5.24667697,0.194103,9.05E-05,640.189243,0.283121241,1604.4,2.09532928,0.350933333,1.0528,1604.4,1,0,0,3334.56727,0,1.78816,42.908,66.208
3.159992824,0.005,524,3705.15709,0.218089617,0.799122435,27.3065364,0.160305,2.42E-05,127.611716,0.469661269,104.813,43.4334213,0.400884058,1.24177,104.813,0,0,1,3381.95642,1,2.63122,45.077,1365.9
25.27994259,0.005,41343,19743.691,5.75529103,11.8295391,2.73562544,0.549259,6673.14912,9775.48597,1.89141246,7786.03,6.692517026,3.99,11.97,7786.03,0,0,0,0,0,0.915707,15.795,60.518
25.27994259,0.005,125882,45001.9589,0.255099993,3.09996364,1059.83996,0.259974,3988.52755,23522.6649,3.65714292,15841.6,2332.785137,0.457039766,2.83669,15841.6,0,0,0,0,0,2.05516,3602.9,5238.4
25.27994259,0.005,126034,45102.6991,0.258657241,2.63755389,1102.4284,0.26335,3952.58899,19067.0335,3.26412474,14145.9,2048.678947,0.552413052,3.2808,14145.9,0,0,0,0,1,2.06029,3763.6,4147.4
25.27994259,0.005,127209,48370.5086,1.22728499,6.40777749,191.118487,0.350007,5600.4052,25648.2288,3.61847938,16950,878.2883907,0.960615324,5.23137,16950,0,0,0,0,0,1.88019,705.92,1369.3
25.27994259,0.005,124220,47543.1772,1.90233197,6.00333542,64.2721685,0.364354,6440.95344,17670.6102,3.24439705,13377.9,206.564132,2.035413583,6.03948,13377.9,0,0,0,0,1,1.70282,176.3,570.22
8.937809418,0.005,72838,27788.5658,0.063506714,2.03912356,7417.56434,0.182542,1609.60582,14376.3396,3.64845361,10762.5,2834.831944,0.41264581,2.18346,10762.5,0,0,0,0,0,2.24348,19039,13317
8.937809418,0.005,72372,27738.4018,0.091915936,2.40755477,6885.66641,0.189604,1655.0786,16879.4296,3.78863571,11717.1,4835.106773,0.286100876,2.69651,11717.1,0,0,0,0,1,2.13748,14331,11678
8.937809418,0.005,88525,34705.5858,0.183004115,2.19929049,2738.67156,0.251827,2158.12013,20042.592,3.52180941,13988,4753.265421,0.322273332,2.12617,13988,0,0,0,0,0,2.45583,13519,7452.6
8.937809418,0.005,86699,34169.2743,1.62932908,2.62045411,272.516065,0.259011,2364.41731,18725.6507,1.07811066,13441.2,1272.346859,0.76152361,3.09081,13441.2,0,0,1,220.401955,1,2.20286,602.8,1283.8
25.27994259,0.005,126656,44877.3113,0.639078671,2.0082781,918.972115,0.247023,3577.06159,24081.2956,3.6401545,15776.8,4375.064068,0.51245362,2.34577,15776.8,0,0,0,0,0,2.1466,5285.9,5884.9
25.27994259,0.005,126984,45144.0351,0.48533148,3.41725113,1102.45349,0.251953,3527.12751,21638.2742,3.04238389,15010.7,3948.470581,0.361923945,3.30956,15010.7,0,0,1,22.3955129,1,2.15205,2541.1,3631.4
25.27994259,0.005,132160,49698.1938,1.32829076,3.67999933,139.148569,0.34064,4856.06799,21091.3457,3.54957665,14996.7,479.7918217,1.511380289,3.93398,14996.7,0,0,0,0,0,2.20923,625.39,1102.7
25.27994259,0.005,128527,48580.4362,3.28711471,6.00274297,51.1028692,0.349382,5938.0396,20654.3149,3.65419184,15150.2,129.3791986,5.652345924,6.07309,15150.2,0,0,1,11.1598284,1,1.66295,150.2,528.69
8.937809418,0.005,17299,9723.44479,0.11783927,2.70312102,281.221975,0.336667,656.275066,7587.72485,2.68778976,4958.2,611.0386476,0.604635598,3.27634,4958.2,0,0,0,0,0,1.57166,3657,3428.3
8.937809418,0.005,13548,8202.86565,0.596792277,2.7514304,90.2576228,0.365958,490.383377,10076.5488,1.49909158,4093.38,526.8923693,0.658746011,3.01472,4093.38,0,0,1,31.2816353,1,1.13287,551.56,839.34
8.937809418,0.005,74863,27961.9205,0.171951675,2.61001545,3855.1373,0.169496,1899.53095,13987.3188,3.05336746,10430.1,3549.430688,0.332570628,2.69353,10430.1,0,0,0,0,0,2.17136,5502.7,7769.2
8.937809418,0.005,68662,26743.0756,0.194063658,4.90031404,531.127239,0.154234,2202.20777,16111.4918,1.59549749,10370.7,487.3970628,0.983167309,5.39648,10370.7,0,0,1,2978.81653,1,8.10432,1393.8,3416.4
8.937809418,0.005,74363,29633.4536,0.135887984,0.784905325,1168.26062,0.236825,2187.99666,39480.387,3.14590589,20702.9,10302.18817,0.170723667,0.512171,20702.9,0,0,0,0,0,1.98283,74739,5545.9
8.937809418,0.005,75834,30144.4518,0.13882776,2.82958851,481.484801,0.236424,2112.21677,16773.8543,2.8035889,13357.3,2531.726666,0.510527858,2.36188,13357.3,0,0,0,0,1,1.90573,5631.5,2624.6
3.159992824,0.005,1354,5739.07577,0.407556724,1.39717074,55.1239392,0.15288,1.38E-05,368.863837,0.782018314,299.799,85.09006151,0.392326137,1.45209,299.799,0,0,1,5039.09233,1,4.57504,115.19,597.83
3.159992824,0.005,409,3589.68677,0.120343468,0.477137427,21.0817185,0.246944,1.40E-06,347.535763,1.14092418,295.951,229.1630442,0.260761357,1.27913,295.951,0,0,1,3319.96862,1,5.75917,234.87,435.67
25.27994259,0.005,64613,26976.6489,0.393087941,5.94664507,57.5255294,0.422376,5538.84968,12863.3201,2.04926642,9473.52,199.6533925,1.635013939,6.62277,9473.52,0,0,0,0,0,1.31883,399.56,480.94
25.27994259,0.005,59658,25225.944,1.61976882,7.68087832,11.9668863,0.430722,6221.97161,10557.1174,1.17879711,7982.97,89.63733281,2.184808739,8.65653,7982.97,0,1,0,25.3028648,1,1.20628,98.543,194.92
25.27994259,0.005,124386,43811.8598,0.2341279,3.7503355,738.304698,0.243154,4308.71831,20677.8969,2.96623752,14832.1,1296.719389,0.718470475,4.2701,14832.1,0,0,0,0,0,2.07728,3063.9,3991.4
25.27994259,0.005,127067,43644.7082,0.953481203,5.4102096,428.641491,0.202846,5284.58228,20656.7277,2.18717589,14165.5,333.664137,1.418654107,5.75658,14165.5,0,0,1,1539.79054,1,4.32042,556.27,1884.9
25.27994259,0.005,122501,45812.6855,0.687462095,4.34429542,236.793535,0.32634,6326.71988,19910.0816,3.00758721,14482.7,936.1685987,0.889102509,4.38995,14482.7,0,0,0,0,0,1.36195,1426.5,1753.6
25.27994259,0.005,121538,45287.1397,0.696216911,4.4613502,235.285286,0.324697,6509.20965,24958.3428,2.7533222,16963.9,472.3520983,1.478139728,5.5425,16963.9,0,0,0,0,1,1.72595,682.63,1016
10.97877004,0.005,43841,17552.2823,0.114083436,1.70529168,3121.39831,0.068315,1269.48517,18951.4089,2.76140136,7900.54,3127.336747,0.333334903,1.80074,7900.54,0,0,0,0,0,1.92595,8281.2,12971
10.97877004,0.005,45604,18195.2228,0.152339982,3.07710365,3909.96608,0.0724279,1332.10876,17827.092,2.64994906,7679.53,2781.936142,0.311908594,2.20887,7679.53,0,0,0,0,1,1.83679,4282.6,8706.9
10.97877004,0.005,53780,20981.3423,0.149295211,3.02915072,2806.61699,0.0812198,1720.27074,21488.7227,2.87739114,9719.73,2051.412885,0.407203651,3.34197,9719.73,0,0,0,0,0,1.77989,3665.7,9192.8
10.97877004,0.005,51658,20455.0617,1.4722377,3.16321861,302.434384,0.0918735,1845.58107,11395.8649,1.93547465,8726.64,452.9992186,1.177237281,3.39504,8726.64,1,0,0,10.3106905,1,1.61923,343.26,991.84
31.05265099,0.005,24615,9534.89444,3.27652872,15.3205181,5.4965605,0.0985172,5946.99343,9871.91462,1.24069227,4069.45,11.65650512,2.814458916,12.7508,4069.45,0,0,0,0,0,0.642012,12.204,40.273
31.05265099,0.005,83645,29008.8657,0.224412885,2.27685535,3911.94042,0.0790125,3253.1934,13339.2615,2.88113632,10169.7,2539.652159,0.406327309,2.5466,10169.7,0,0,0,0,0,1.99547,4396.9,5589.3
31.05265099,0.005,84402,29244.9712,1.8186292,3.56866352,255.765632,0.0862183,3743.01251,14483.6058,1.86722889,10852.7,501.7133639,1.134356198,4.00879,10852.7,0,1,0,11.6048145,1,1.60792,331.66,903.68
31.05265099,0.005,90165,31090.0431,0.793031012,3.33574146,241.384578,0.089436,5043.67763,16157.101,2.58413717,11960,462.8934753,1.360176667,4.08053,11960,0,0,0,0,0,1.56378,603.09,904.17
31.05265099,0.005,84454,29194.5923,9.05244313,9.70377722,30.5658984,0.0895043,8571.37776,14106.0184,1.05972067,10652.7,25.614598,1832.172341,9.62757,10652.7,9,1,3,15.5649921,1,1.24944,22.905,163.5
10.97877004,0.005,42344,16935.1299,0.078619354,1.09058726,5565.59297,0.0695258,1176.04329,17701.5776,3.03164769,8818.16,4310.371219,0.345199555,1.38404,8818.16,0,0,0,0,0,1.74691,36991,11674
10.97877004,0.005,44573,17823.9034,0.093112616,1.88911951,6527.82066,0.0730711,1227.23931,9428.3188,3.32147039,7388.85,3765.170167,0.300133526,1.66937,7388.85,0,0,0,0,1,2.01022,15375,12980
10.97877004,0.005,58016,22268.1281,0.183212645,1.79484968,3859.61473,0.0798918,1708.25808,17907.078,2.33968088,9267.17,4538.314516,0.268767977,2.35798,9267.17,0,0,0,0,0,1.84895,4639,7362
10.97877004,0.005,54341,21290.5177,0.82649024,3.0888061,257.60055,0.0932813,1931.5701,17448.9721,2.42971225,9184.75,758.3510742,0.922366525,2.794,9184.75,0,0,1,11.939476,1,1.82904,353.43,825.24
31.05265099,0.005,83822,29154.1365,0.205829196,2.25156772,3881.6971,0.0790723,2838.56328,15316.3848,2.9434354,11021.2,3600.447841,0.350883393,2.43214,11021.2,0,0,0,0,0,2.05319,4684,7833
31.05265099,0.005,83798,29013.8569,0.990633353,4.21985713,203.725047,0.0860999,3776.84717,13353.1584,1.93023677,10212.5,284.8942013,1.599890824,4.3155,10212.5,2,1,0,11.1597898,1,1.80217,357.11,728.81
31.05265099,0.005,93279,31976.8493,2.46822752,4.33792629,171.687991,0.0895593,4629.40231,17276.1137,2.5706197,12459.1,154.6231234,3.798352724,4.55305,12459.1,0,0,0,0,0,1.57598,263.22,600.49
31.05265099,0.005,87012,30057.6877,7.88263503,6.59503742,37.079461,0.0898037,7621.74892,26045.991,1.46161033,12423.5,91.42424993,4.289259873,8.36533,12423.5,13,3,0,19.7171873,1,1.47088,48.389,222.42
10.97877004,0.005,4803,2939.71744,0.178999217,2.56649852,435.761852,0.102436,219.879913,2560.29216,1.57119441,2133.27,773.0422321,0.313656061,2.06662,2133.27,0,0,0,0,0,0.986321,1255.1,2165.5
10.97877004,0.005,43026,17226.0598,0.469123462,1.5442199,2065.57034,0.0657974,1420.24971,17116.4945,2.74839146,7388.95,1317.879272,0.544688357,2.48537,7388.95,0,0,0,0,0,1.75664,1734.7,4083.8
10.97877004,0.005,35021,15193.9524,0.314581351,3.76537294,1081.14454,0.0667314,1652.32732,7633.02305,1.66290553,5893.35,318.4506403,0.975147922,3.69659,5893.35,0,1,0,1630.78085,1,4.18091,1052.7,4487.8
10.97877004,0.005,41953,17033.5629,0.221051973,2.89003602,928.831332,0.0765857,1581.83823,8969.4015,3.12818079,6847.03,897.8964341,0.667928016,2.71386,6847.03,0,0,0,0,0,1.414,2208.5,4438.2
10.97877004,0.005,41960,17099.5683,0.668880786,2.067601,675.310423,0.085939,1463.80114,9652.63572,2.20098456,7465.7,1018.82462,0.743937261,2.08074,7465.7,0,0,1,10.3663411,1,1.47584,989.01,1878.3
3.881581374,0.005,270,2801.23694,0.019090359,1.53132648,9.95829518,0.118519,4.38E-06,111.678302,0.550566688,94.5294,19.0225551,0.406138902,2.47922,94.5294,0,0,1,2640.80004,1,3.14525,26.505,385.33
31.05265099,0.005,39444,14397.5727,1.35358719,4.70993865,82.7523758,0.0913447,4169.19775,7439.24735,2.39578566,4834.95,118.4120127,1.438745021,4.73401,4834.95,0,0,0,0,0,1.33372,108.66,309.32
31.05265099,0.005,21671,8498.3327,8.74649126,12.6860799,4.32983599,0.0970421,6078.84362,8869.89181,1.31472712,3279.02,4.141437662,4.321966667,12.9659,3279.02,4,0,0,11.8872677,1,0.74002,6.827,33.805
31.05265099,0.005,81518,28173.8208,0.33040799,2.95110518,1956.43995,0.0759096,3966.84381,14955.2421,2.36819676,10896.9,1685.025779,0.506428119,3.87881,10896.9,0,0,0,0,0,1.69021,2081.2,4459.5
31.05265099,0.005,82114,28216.6966,1.28311686,3.91761765,340.807397,0.0801569,3983.27754,15513.4574,1.77625285,10914.7,450.5458547,1.236823402,4.14454,10914.7,0,1,0,19.2285088,1,1.7022,460.9,1089.4
31.05265099,0.005,82602,28642.546,0.288118483,5.18978225,804.714872,0.0855548,5994.52064,13142.8855,2.62401234,10047.5,521.5162477,1.209320342,5.45886,10047.5,0,0,0,0,0,1.32752,1624.8,2825.8
31.05265099,0.005,80340,27772.9937,2.66426072,6.42703602,80.7920684,0.0871919,7086.46526,14237.0748,0.847422559,10108.3,67.35029205,3.143219501,6.98824,10108.3,1,1,1,19.9836395,1,1.0489,90.753,380.98
8.937809418,0.001,2775,2427.45294,0.273654361,1.36441157,26.3703138,0.497658,101.318458,1747.94376,1.69899952,1446.25,618.7528946,0.322243157,1.48603,1446.25,0,0,0,0,0,1.05764,1617.9,1024.3
8.937809418,0.001,76880,29041.3511,0.277811688,2.23318578,3158.1628,0.190258,1828.20742,15268.8777,3.19531801,11366.2,2090.32574,0.494103388,2.41457,11366.2,0,0,0,0,0,2.41066,3522.2,6268.3
8.937809418,0.001,78869,29633.6476,0.620175904,2.6175232,477.795153,0.196211,1823.13752,12744.5116,3.83227131,9848.17,566.996306,1.2430292,2.82242,9848.17,0,0,1,167.140528,1,2.09452,781.54,2351.5
8.937809418,0.001,82999,32759.2487,0.050226216,2.61057227,1054.96997,0.259678,2219.37601,19047.4742,3.31343094,13217.3,2519.267993,0.491266386,2.52265,13217.3,0,0,0,0,0,2.04382,9481.6,7508.1
8.937809418,0.001,83739,33158.2103,0.161701148,3.41315103,793.171269,0.267056,2220.78215,16174.2468,3.96723684,12031,1427.406804,0.576028265,3.35058,12031,0,0,0,0,1,2.18852,4381,6413.7
8.961884513,0.001,84579,33625.464,0.076718695,2.51635224,725.665712,0.273862,2156.11059,16319.9258,3.49911372,12578.7,3243.77044,0.397001182,2.79304,12578.7,0,0,0,0,1,1.4964,4010.5,5184.4
8.967912497,0.001,85247,33859.7127,0.273309402,2.42584925,585.235593,0.269112,2213.99593,16407.6215,3.29013611,12430.9,2744.816918,0.581027527,2.66361,12430.9,1,0,0,4.58495968,1,2.00985,4943.9,5193.8
8.96507747,0.001,83941,33630.5217,0.345350505,3.06608158,605.223321,0.28053,2169.23766,21574.4805,3.5098637,14709.2,2087.134596,0.513697553,3.66211,14709.2,0,0,0,0,1,2.26771,2351.3,3526.7
8.989338382,0.001,85567,33778.6616,0.336654936,2.45137565,1705.0048,0.26557,2277.28256,20059.8176,3.53057878,13884.2,2501.219811,0.606319765,2.72025,13884.2,0,0,0,0,1,2.11147,4273.4,6165.4
8.993782775,0.001,85658,34004.8973,0.16436993,2.99237182,1374.51117,0.268264,2206.95516,15719.1114,3.55880902,11745.5,2836.274298,0.382626699,3.32572,11745.5,0,0,0,0,1,2.02882,7179.6,5215
8.901649071,0.001,83908,33565.1235,0.417024598,3.39690692,1040.27132,0.267841,2186.63673,18414.7681,3.24272149,13369.9,1515.438141,0.656625621,3.53674,13369.9,0,0,0,0,1,2.24893,2811.4,5716.5
25.27994259,0.001,39993,19053.3969,6.53931276,12.1286209,2.81395825,0.551271,6556.68134,8250.38357,1.9274481,7064.98,18.02080295,3.363690182,12.3201,7064.98,0,0,0,0,0,1.0021,14.294,60.372
25.27994259,0.001,126481,44782.6024,0.277537755,2.99992619,1709.06234,0.259272,3895.44005,18054.861,4.04823917,16674.3,5063.053752,0.322474221,3.81068,16674.3,0,0,0,0,0,2.44297,5040.7,5405.5
25.27994259,0.001,126754,45110.5862,0.41873836,2.91252976,823.23286,0.268197,3888.22355,25685.4557,3.69227527,16212.5,1655.135455,0.669181676,2.94776,16212.5,0,0,0,0,1,2.24457,2890.4,4259
25.27994259,0.001,127373,48053.3056,1.36418689,3.98007325,189.995668,0.353521,5576.84507,21201.2965,3.3546184,15542.1,493.9721019,1.55821,4.67463,15542.1,0,0,0,0,0,1.7702,561.7,1240
25.27994259,0.001,124938,47364.4635,0.248902901,6.1222372,78.0477028,0.364021,6566.14884,27691.048,1.73304763,18343,186.5556633,3.893258798,7.24444,18343,0,1,1,22.1483016,1,1.82806,442.98,512.23
8.937809418,0.001,74467,27924.2294,0.070737587,2.14913139,3034.87073,0.180791,1621.08633,13252.3464,3.72973724,12522.8,5385.262527,0.364596931,1.55235,12522.8,0,0,0,0,0,2.73415,10959,19516
8.937809418,0.001,73531,27673.1094,0.142631586,2.15680052,3039.59553,0.187771,1683.81645,15193.986,3.91178657,11230.5,3460.942469,0.355538398,2.17648,11230.5,0,0,0,0,1,2.1827,5941,12040
8.937809418,0.001,89656,34714.6551,0.163242155,2.46893502,1694.51129,0.250212,2187.24964,18758.504,3.96807221,13645.7,4132.459299,0.353007804,2.813,13645.7,0,0,0,0,0,2.47405,6504.4,8685.3
8.937809418,0.001,89586,34905.43,0.113141356,2.69137545,935.011435,0.261257,2128.24708,21181.687,3.93543799,14306.4,3134.704553,0.402734897,3.42734,14306.4,0,0,0,0,1,2.34331,5912.1,4955.9
25.27994259,0.001,127602,44977.5522,0.629126016,2.89801849,1137.14355,0.254941,3418.35341,19596.9181,3.49321989,14871.6,1720.017612,0.64023766,3.11029,14871.6,0,0,0,0,1,2.26066,1666,3820.3
25.27994259,0.001,132097,49360.6623,1.63201036,5.06505622,184.625678,0.343641,4845.65776,20067.9244,3.54709412,16210.1,496.8448126,1.342369618,5.40021,16210.1,0,0,0,0,0,1.97664,358.76,1056.6
25.27994259,0.001,128967,48370.139,2.84629248,5.72262226,70.4213199,0.350803,5879.14069,22215.0604,2.61211602,16228.3,206.7551533,2.601772461,6.00173,16228.3,1,0,1,13.4078097,1,1.66706,175.98,530.37
8.937809418,0.001,18517,10021.6175,0.176629195,2.36506539,309.073075,0.320462,688.656219,5594.47088,2.29152031,4403.84,3587.377544,0.19250297,2.4885,4403.84,0,0,0,0,0,1.164,2747.4,1730.2
8.937809418,0.001,15311,8859.2506,0.048451332,1.69063495,117.246695,0.363725,544.458719,6372.74139,3.0193364,4287.21,644.0382324,0.609694707,2.50877,4287.21,0,0,1,23.8997951,1,1.61099,548.58,1153.5
8.937809418,0.001,77493,28425.1821,0.073861454,2.46255411,4904.26182,0.16977,1946.55135,16684.3367,3.55234892,11558.6,3730.691316,0.329003967,2.27107,11558.6,0,0,0,0,0,1.99852,12405,12029
8.937809418,0.001,73147,27439.6527,0.130926484,4.32095366,782.142978,0.151284,2330.97304,14822.0429,1.6287113,9976.84,259.2658131,1.949219087,4.09475,9976.84,1,0,0,2428.40685,1,8.35649,1348.3,4018.1
8.937809418,0.001,75674,29702.3024,0.209675826,2.74816046,886.547635,0.232259,2130.56775,19228.6656,3.36347356,14630.6,5542.211867,0.365435503,1.99753,14630.6,0,0,0,0,0,1.93832,4127.8,5679.5
8.937809418,0.001,76500,29992.5385,0.175206659,2.69271351,953.437953,0.238301,2165.98002,13986.8842,2.89969424,10771.3,3809.853761,0.305113954,3.23965,10771.3,0,0,0,0,1,1.8796,5583.5,6140.5
3.159992824,0.001,966,4994.25359,1.07024688,1.48945782,22.1544812,0.146998,4.96E-06,403.532889,0.864787481,336.11,30.30177971,1.063982105,1.8876,336.11,0,0,1,4489.01612,0,3.64102,48.801,142.45
3.159992824,0.001,961,4791.56003,0.371659563,1.5470081,46.5955205,0.156087,1.91E-05,401.987781,0.605877905,323.379,73.28946002,0.246713,0.740139,323.379,0,0,1,4287.74828,1,4.26486,98.416,285.25
3.159992824,0.001,246,2805.67527,0.026941823,0.754833816,2.4309348,0.243902,1.61E-05,70.0505607,0.625649984,58.0687,24.30501627,0.430992673,1.12858,58.0687,0,0,1,2651.20899,0,2.97471,283.69,240.19
3.159992824,0.001,386,3321.06091,0.039764119,0.991322659,9.81653835,0.207254,5.45E-06,84.290404,0.348135854,70.2456,16.65625445,1.580865556,0.913946,70.2456,0,0,1,3078.66488,1,2.13023,178.44,566.12
25.27994259,0.001,64132,26447.7843,1.36837937,6.39967944,56.6287369,0.418044,5444.18471,11430.2271,2.36858537,9766.44,204.1399422,1.480316794,8.33158,9766.44,0,0,0,0,0,1.36609,242.52,497.21
25.27994259,0.001,57542,24011.3096,5.30888964,7.29461084,14.1006834,0.428626,6263.47394,11405.5455,1.97179676,8436.97,69.40785098,2.577345565,7.94554,8436.97,0,0,0,0,1,1.05152,38.114,148.96
25.27994259,0.001,124549,43376.8227,0.211953027,3.73948352,1155.64199,0.242306,4343.7102,22761.3255,4.21458464,15659,1630.354279,0.630579211,4.02373,15659,0,0,0,0,0,2.34235,4352.6,5729.2
25.27994259,0.001,127298,43468.12,0.186562405,5.35109388,333.478875,0.198196,5330.71044,17152.6963,2.32041302,12955.2,283.4953034,1.547706181,5.70687,12955.2,1,0,0,1919.8751,1,4.27867,928.93,2136.7
25.27994259,0.001,122415,45457.8168,0.144384372,4.7599582,396.967649,0.325867,6191.48493,20497.5786,2.99590001,15265.8,1563.997145,0.640618178,4.21218,15265.8,0,0,0,0,0,1.7025,3698.2,2114
25.27994259,0.001,122158,45039.3512,1.45441599,5.75579729,128.556535,0.322959,6360.81675,18388.9164,1.58732027,15319.5,376.6616286,1.48645801,6.26837,15319.5,0,0,1,36.2416024,1,1.50436,426.79,1125.6
11.15773914,0.001,44945,17367.4148,0.132632193,2.14537763,3204.30367,0.0335966,1322.57824,9426.9786,3.3614794,8417.71,1522.501247,0.498747219,2.47031,8417.71,0,0,0,0,0,1.95044,3226.7,11843
11.15773914,0.001,47786,18241.7975,0.134651963,2.13872694,3355.19748,0.0358264,1351.62811,10490.9404,3.43759649,7984.05,2106.337711,0.423806162,2.16299,7984.05,0,0,0,0,1,1.61251,4245.1,9603.4
11.15773914,0.001,55009,20744.3633,0.218314196,2.83778998,2435.16349,0.0402843,1683.39519,15151.6498,2.87291687,12366.9,5340.312497,0.252054458,2.27592,12366.9,0,0,0,0,0,2.103,15528,9456.3
11.15773914,0.001,53498,20215.9223,1.99465978,2.56577682,364.614135,0.046413,1875.37344,14080.1918,2.08822846,9601.15,313.7069276,0.884976667,2.65493,9601.15,0,0,1,11.7200816,1,1.56038,402.03,1031.2
3.944856504,0.001,528,3359.15064,0.291705459,0.987675196,44.285406,0.0492424,5.63E-05,302.44675,0.630582854,266.664,178.3090711,0.276507009,1.28835,266.664,0,0,1,3057.67726,0,3.3863,66.61,254.2
31.55885203,0.001,25560,9425.71933,6.85771693,12.2054514,6.80135857,0.0502739,6273.23719,3964.02655,1.41637672,3157.04,5.626135147,5.02218374,11.6163,3157.04,0,0,0,0,0,0.650223,6.1766,38.166
31.55885203,0.001,83933,28169.5087,0.351964152,2.79073963,3310.45279,0.0382329,3196.36507,13708.6576,3.69036717,10366,3610.629343,0.32270088,3.07196,10366,0,0,0,0,0,2.12259,2368.1,6439.1
31.55885203,0.001,84672,28193.7229,1.62591422,4.14260303,266.200815,0.0430485,3551.83551,13209.7145,2.69115095,11501.1,358.2517703,1.264693333,3.79408,11501.1,0,0,0,0,1,1.59972,360.63,960.76
31.55885203,0.001,90480,30054.1776,1.14801471,4.25257564,237.47143,0.0446729,5010.23825,18109.0658,2.02508231,12259.1,377.2292977,1.537193333,4.61158,12259.1,0,0,1,13.8361489,0,1.56496,521.97,902.82
